"사망원인별","연령별","항목","단위","2016 년",
"- 고의적 자해(자살)","55","증가기대여명(전체)[년]","년",".38774",
"- 고의적 자해(자살)","55","사망확률(남자)[%]","%","2.26591",
"- 고의적 자해(자살)","55","증가기대여명(남자)[년]","년",".58891",
"- 고의적 자해(자살)","55","사망확률(여자)[%]","%",".88518",
"- 고의적 자해(자살)","55","증가기대여명(여자)[년]","년",".20278",
"- 고의적 자해(자살)","60","사망확률(전체)[%]","%","1.38497",
"- 고의적 자해(자살)","60","증가기대여명(전체)[년]","년",".345",
"- 고의적 자해(자살)","60","사망확률(남자)[%]","%","2.08634",
"- 고의적 자해(자살)","60","증가기대여명(남자)[년]","년",".53432",
"- 고의적 자해(자살)","60","사망확률(여자)[%]","%",".80979",
"- 고의적 자해(자살)","60","증가기대여명(여자)[년]","년",".17769",
"- 고의적 자해(자살)","65","사망확률(전체)[%]","%","1.25802",
"- 고의적 자해(자살)","65","증가기대여명(전체)[년]","년",".30864",
"- 고의적 자해(자살)","65","사망확률(남자)[%]","%","1.90344",
"- 고의적 자해(자살)","65","증가기대여명(남자)[년]","년",".48529",
"- 고의적 자해(자살)","65","사망확률(여자)[%]","%",".75561",
"- 고의적 자해(자살)","65","증가기대여명(여자)[년]","년",".16088",
"- 고의적 자해(자살)","70","사망확률(전체)[%]","%","1.13317",
"- 고의적 자해(자살)","70","증가기대여명(전체)[년]","년",".27681",
"- 고의적 자해(자살)","70","사망확률(남자)[%]","%","1.7402",
"- 고의적 자해(자살)","70","증가기대여명(남자)[년]","년",".44585",
"- 고의적 자해(자살)","70","사망확률(여자)[%]","%",".69235",
"- 고의적 자해(자살)","70","증가기대여명(여자)[년]","년",".14402",
"- 고의적 자해(자살)","75","사망확률(전체)[%]","%",".97467",
"- 고의적 자해(자살)","75","증가기대여명(전체)[년]","년",".24254",
"- 고의적 자해(자살)","75","사망확률(남자)[%]","%","1.54555",
"- 고의적 자해(자살)","75","증가기대여명(남자)[년]","년",".40704",
"- 고의적 자해(자살)","75","사망확률(여자)[%]","%",".60201",
"- 고의적 자해(자살)","75","증가기대여명(여자)[년]","년",".12374",
"- 고의적 자해(자살)","80","사망확률(전체)[%]","%",".7969",
"- 고의적 자해(자살)","80","증가기대여명(전체)[년]","년",".20472",
"- 고의적 자해(자살)","80","사망확률(남자)[%]","%","1.31041",
"- 고의적 자해(자살)","80","증가기대여명(남자)[년]","년",".3632",
"- 고의적 자해(자살)","80","사망확률(여자)[%]","%",".51737",
"- 고의적 자해(자살)","80","증가기대여명(여자)[년]","년",".10355",
"- 고의적 자해(자살)","85","사망확률(전체)[%]","%",".6287",
"- 고의적 자해(자살)","85","증가기대여명(전체)[년]","년",".15315",
"- 고의적 자해(자살)","85","사망확률(남자)[%]","%","1.0982",
"- 고의적 자해(자살)","85","증가기대여명(남자)[년]","년",".29192",
"- 고의적 자해(자살)","85","사망확률(여자)[%]","%",".42877",
"- 고의적 자해(자살)","85","증가기대여명(여자)[년]","년",".07679",
"- 고의적 자해(자살)","90+","사망확률(전체)[%]","%",".48415",
"- 고의적 자해(자살)","90+","증가기대여명(전체)[년]","년",".02247",
"- 고의적 자해(자살)","90+","사망확률(남자)[%]","%",".88741",
"- 고의적 자해(자살)","90+","증가기대여명(남자)[년]","년",".03673",
"- 고의적 자해(자살)","90+","사망확률(여자)[%]","%",".34361",
"- 고의적 자해(자살)","90+","증가기대여명(여자)[년]","년",".01682",
"3대 사인(암+뇌혈관+심장)","0","사망확률(전체)[%]","%","41.85979",
"3대 사인(암+뇌혈관+심장)","0","증가기대여명(전체)[년]","년","7.07971",
"3대 사인(암+뇌혈관+심장)","0","사망확률(남자)[%]","%","45.25853",
"3대 사인(암+뇌혈관+심장)","0","증가기대여명(남자)[년]","년","8.23614",
"3대 사인(암+뇌혈관+심장)","0","사망확률(여자)[%]","%","38.84253",
"3대 사인(암+뇌혈관+심장)","0","증가기대여명(여자)[년]","년","5.84633",
"3대 사인(암+뇌혈관+심장)","1","사망확률(전체)[%]","%","41.96952",
"3대 사인(암+뇌혈관+심장)","1","증가기대여명(전체)[년]","년","7.09243",
"3대 사인(암+뇌혈관+심장)","1","사망확률(남자)[%]","%","45.38782",
"3대 사인(암+뇌혈관+심장)","1","증가기대여명(남자)[년]","년","8.25339",
"3대 사인(암+뇌혈관+심장)","1","사망확률(여자)[%]","%","38.93491",
"3대 사인(암+뇌혈관+심장)","1","증가기대여명(여자)[년]","년","5.8549",
"3대 사인(암+뇌혈관+심장)","5","사망확률(전체)[%]","%","41.98293",
"3대 사인(암+뇌혈관+심장)","5","증가기대여명(전체)[년]","년","7.08576",
"3대 사인(암+뇌혈관+심장)","5","사망확률(남자)[%]","%","45.4061",
"3대 사인(암+뇌혈관+심장)","5","증가기대여명(남자)[년]","년","8.24689",
"3대 사인(암+뇌혈관+심장)","5","사망확률(여자)[%]","%","38.94425",
"3대 사인(암+뇌혈관+심장)","5","증가기대여명(여자)[년]","년","5.84823",
"3대 사인(암+뇌혈관+심장)","10","사망확률(전체)[%]","%","41.98762",
"3대 사인(암+뇌혈관+심장)","10","증가기대여명(전체)[년]","년","7.07761",
"3대 사인(암+뇌혈관+심장)","10","사망확률(남자)[%]","%","45.41573",
"3대 사인(암+뇌혈관+심장)","10","증가기대여명(남자)[년]","년","8.24106",
"3대 사인(암+뇌혈관+심장)","10","사망확률(여자)[%]","%","38.94382",
"3대 사인(암+뇌혈관+심장)","10","증가기대여명(여자)[년]","년","5.83729",
"3대 사인(암+뇌혈관+심장)","15","사망확률(전체)[%]","%","41.99228",
"3대 사인(암+뇌혈관+심장)","15","증가기대여명(전체)[년]","년","7.07083",
"3대 사인(암+뇌혈관+심장)","15","사망확률(남자)[%]","%","45.42302",
"3대 사인(암+뇌혈관+심장)","15","증가기대여명(남자)[년]","년","8.23416",
"3대 사인(암+뇌혈관+심장)","15","사망확률(여자)[%]","%","38.9471",
"3대 사인(암+뇌혈관+심장)","15","증가기대여명(여자)[년]","년","5.83135",
"3대 사인(암+뇌혈관+심장)","20","사망확률(전체)[%]","%","42.01799",
"3대 사인(암+뇌혈관+심장)","20","증가기대여명(전체)[년]","년","7.06435",
"3대 사인(암+뇌혈관+심장)","20","사망확률(남자)[%]","%","45.46483",
"3대 사인(암+뇌혈관+심장)","20","증가기대여명(남자)[년]","년","8.23051",
"3대 사인(암+뇌혈관+심장)","20","사망확률(여자)[%]","%","38.9587",
"3대 사인(암+뇌혈관+심장)","20","증가기대여명(여자)[년]","년","5.82245",
"3대 사인(암+뇌혈관+심장)","25","사망확률(전체)[%]","%","42.05792",
"3대 사인(암+뇌혈관+심장)","25","증가기대여명(전체)[년]","년","7.05713",
"3대 사인(암+뇌혈관+심장)","25","사망확률(남자)[%]","%","45.52385",
"3대 사인(암+뇌혈관+심장)","25","증가기대여명(남자)[년]","년","8.22513",
"3대 사인(암+뇌혈관+심장)","25","사망확률(여자)[%]","%","38.98267",
"3대 사인(암+뇌혈관+심장)","25","증가기대여명(여자)[년]","년","5.81431",
"3대 사인(암+뇌혈관+심장)","30","사망확률(전체)[%]","%","42.11238",
"3대 사인(암+뇌혈관+심장)","30","증가기대여명(전체)[년]","년","7.04943",
"3대 사인(암+뇌혈관+심장)","30","사망확률(남자)[%]","%","45.61358",
"3대 사인(암+뇌혈관+심장)","30","증가기대여명(남자)[년]","년","8.22426",
"3대 사인(암+뇌혈관+심장)","30","사망확률(여자)[%]","%","39.00643",
"3대 사인(암+뇌혈관+심장)","30","증가기대여명(여자)[년]","년","5.8009",
"3대 사인(암+뇌혈관+심장)","35","사망확률(전체)[%]","%","42.16362",
"3대 사인(암+뇌혈관+심장)","35","증가기대여명(전체)[년]","년","7.02908",
"3대 사인(암+뇌혈관+심장)","35","사망확률(남자)[%]","%","45.69766",
"3대 사인(암+뇌혈관+심장)","35","증가기대여명(남자)[년]","년","8.20914",
"3대 사인(암+뇌혈관+심장)","35","사망확률(여자)[%]","%","39.03006",
"3대 사인(암+뇌혈관+심장)","35","증가기대여명(여자)[년]","년","5.77677",
"3대 사인(암+뇌혈관+심장)","40","사망확률(전체)[%]","%","42.1917",
"3대 사인(암+뇌혈관+심장)","40","증가기대여명(전체)[년]","년","6.98394",
"3대 사인(암+뇌혈관+심장)","40","사망확률(남자)[%]","%","45.77838",
"3대 사인(암+뇌혈관+심장)","40","증가기대여명(남자)[년]","년","8.17611",
"3대 사인(암+뇌혈관+심장)","40","사망확률(여자)[%]","%","39.01196",
"3대 사인(암+뇌혈관+심장)","40","증가기대여명(여자)[년]","년","5.72094",
"3대 사인(암+뇌혈관+심장)","45","사망확률(전체)[%]","%","42.2044",
"3대 사인(암+뇌혈관+심장)","45","증가기대여명(전체)[년]","년","6.90956",
"3대 사인(암+뇌혈관+심장)","45","사망확률(남자)[%]","%","45.8687",
"3대 사인(암+뇌혈관+심장)","45","증가기대여명(남자)[년]","년","8.11142",
"3대 사인(암+뇌혈관+심장)","45","사망확률(여자)[%]","%","38.96288",
"3대 사인(암+뇌혈관+심장)","45","증가기대여명(여자)[년]","년","5.64237",
"3대 사인(암+뇌혈관+심장)","50","사망확률(전체)[%]","%","42.17134",
"3대 사인(암+뇌혈관+심장)","50","증가기대여명(전체)[년]","년","6.78966",
"3대 사인(암+뇌혈관+심장)","50","사망확률(남자)[%]","%","45.9395",
"3대 사인(암+뇌혈관+심장)","50","증가기대여명(남자)[년]","년","7.99561",
"3대 사인(암+뇌혈관+심장)","50","사망확률(여자)[%]","%","38.85521",
"3대 사인(암+뇌혈관+심장)","50","증가기대여명(여자)[년]","년","5.52937",
"3대 사인(암+뇌혈관+심장)","55","사망확률(전체)[%]","%","42.07086",
"3대 사인(암+뇌혈관+심장)","55","증가기대여명(전체)[년]","년","6.61503",
"3대 사인(암+뇌혈관+심장)","55","사망확률(남자)[%]","%","45.97963",
"3대 사인(암+뇌혈관+심장)","55","증가기대여명(남자)[년]","년","7.81852",
"3대 사인(암+뇌혈관+심장)","55","사망확률(여자)[%]","%","38.66251",
"3대 사인(암+뇌혈관+심장)","55","증가기대여명(여자)[년]","년","5.3749",
"3대 사인(암+뇌혈관+심장)","60","사망확률(전체)[%]","%","41.80015",
"3대 사인(암+뇌혈관+심장)","60","증가기대여명(전체)[년]","년","6.36311",
"3대 사인(암+뇌혈관+심장)","60","사망확률(남자)[%]","%","45.79642",
"3대 사인(암+뇌혈관+심장)","60","증가기대여명(남자)[년]","년","7.53186",
"3대 사인(암+뇌혈관+심장)","60","사망확률(여자)[%]","%","38.38138",
"3대 사인(암+뇌혈관+심장)","60","증가기대여명(여자)[년]","년","5.18612",
"3대 사인(암+뇌혈관+심장)","65","사망확률(전체)[%]","%","41.29328",
"3대 사인(암+뇌혈관+심장)","65","증가기대여명(전체)[년]","년","6.0304",
"3대 사인(암+뇌혈관+심장)","65","사망확률(남자)[%]","%","45.31838",
"3대 사인(암+뇌혈관+심장)","65","증가기대여명(남자)[년]","년","7.13714",
"3대 사인(암+뇌혈관+심장)","65","사망확률(여자)[%]","%","37.95905",
"3대 사인(암+뇌혈관+심장)","65","증가기대여명(여자)[년]","년","4.95349",
"3대 사인(암+뇌혈관+심장)","70","사망확률(전체)[%]","%","40.42975",
"3대 사인(암+뇌혈관+심장)","70","증가기대여명(전체)[년]","년","5.60682",
"3대 사인(암+뇌혈관+심장)","70","사망확률(남자)[%]","%","44.35201",
"3대 사인(암+뇌혈관+심장)","70","증가기대여명(남자)[년]","년","6.61875",
"3대 사인(암+뇌혈관+심장)","70","사망확률(여자)[%]","%","37.3503",
"3대 사인(암+뇌혈관+심장)","70","증가기대여명(여자)[년]","년","4.67059",
"3대 사인(암+뇌혈관+심장)","75","사망확률(전체)[%]","%","38.95168",
"3대 사인(암+뇌혈관+심장)","75","증가기대여명(전체)[년]","년","5.05091",
"3대 사인(암+뇌혈관+심장)","75","사망확률(남자)[%]","%","42.63744",
"3대 사인(암+뇌혈관+심장)","75","증가기대여명(남자)[년]","년","5.94568",
"3대 사인(암+뇌혈관+심장)","75","사망확률(여자)[%]","%","36.3133",
"3대 사인(암+뇌혈관+심장)","75","증가기대여명(여자)[년]","년","4.28303",
"3대 사인(암+뇌혈관+심장)","80","사망확률(전체)[%]","%","36.76435",
"3대 사인(암+뇌혈관+심장)","80","증가기대여명(전체)[년]","년","4.3437",
"3대 사인(암+뇌혈관+심장)","80","사망확률(남자)[%]","%","40.12023",
"3대 사인(암+뇌혈관+심장)","80","증가기대여명(남자)[년]","년","5.08477",
"3대 사인(암+뇌혈관+심장)","80","사망확률(여자)[%]","%","34.72101",
"3대 사인(암+뇌혈관+심장)","80","증가기대여명(여자)[년]","년","3.76932",
"3대 사인(암+뇌혈관+심장)","85","사망확률(전체)[%]","%","33.45062",
"3대 사인(암+뇌혈관+심장)","85","증가기대여명(전체)[년]","년","3.39048",
"3대 사인(암+뇌혈관+심장)","85","사망확률(남자)[%]","%","36.35639",
"3대 사인(암+뇌혈관+심장)","85","증가기대여명(남자)[년]","년","3.8713",
"3대 사인(암+뇌혈관+심장)","85","사망확률(여자)[%]","%","32.08437",
"3대 사인(암+뇌혈관+심장)","85","증가기대여명(여자)[년]","년","3.05488",
"3대 사인(암+뇌혈관+심장)","90+","사망확률(전체)[%]","%","29.72873",
"3대 사인(암+뇌혈관+심장)","90+","증가기대여명(전체)[년]","년","1.95438",
"3대 사인(암+뇌혈관+심장)","90+","사망확률(남자)[%]","%","32.40375",
"3대 사인(암+뇌혈관+심장)","90+","증가기대여명(남자)[년]","년","1.96652",
"3대 사인(암+뇌혈관+심장)","90+","사망확률(여자)[%]","%","28.79652",
